image,species,individual_id,bbox,conf
0189635c8ac226.jpg,blue_whale,4e04cd0ae71c,[[2576 35 3263 363]],[0.7836]
0189a3eec84aed.jpg,humpback_whale,18efa8d0b472,[[2145 1343 2230 1391]],[0.4530]
018c26d1c4ac2f.jpg,gray_whale,c9e1dd139ec6,[[1549 1020 2059 1145]],[0.2688]
018e35c5dabb3f.jpg,beluga,c3be978db9e2,[[1418 243 2153 506]],[0.1194]
018eb32d843bb9.jpg,spinner_dolphin,3f2bcba5d96c,[[334 191 619 417]],[0.7815]
0191b5c7854c24.jpg,humpback_whale,7362d7a01d00,[[1712 1055 2242 1221]],[0.7193]
01924fda9cf0d1.jpg,pilot_whale,bababdd38081,[[1119 439 2872 1378]],[0.8636]
019389fefbe6c8.jpg,bottlenose_dolphin,0611c23e6914,[[1557 780 2196 1239]],[0.8941]
0194a42a1edeb0.jpg,false_killer_whale,641184a532a3,[[217 64 1936 1115]],[0.8759]
01972fb69e6d55.jpg,beluga,4d58d970854c,[[276 41 353 72]],[0.0462]
01984b7529b1b7.jpg,killer_whale,13a05168baa2,[[1244 121 3025 1756]],[0.8530]
01996aeff0a23a.jpg,bottlenose_dolphin,46414154efbc,[[804 698 1499 1242]],[0.8220]
0199c4cb8fd996.jpg,kiler_whale,5237b2a5ea5e,[[1455 1087 1554 1179]],[0.5273]
019cec049e2d63.jpg,gray_whale,fc0f7c162cc0,[],[]
019e943e277f9d.jpg,minke_whale,37c7aba965a5,[[1832 1042 2023 1153]],[0.7879]
019ef4edb9fc7b.jpg,humpback_whale,b27427783aaa,[[1315 810 2282 1082]],[0.6899]
019fa1f581f819.jpg,fin_whale,a53b3aeb1e30,[[1073 775 1340 922]],[0.7270]
01a00da8c2d098.jpg,common_dolphin,d8903b976ed0,[[1876 682 2348 977]],[0.8474]
01a22827047da8.jpg,spotted_dolphin,914c55bc799b,[[428 206 929 529]],[0.8662]
01a3aeb3ceb649.jpg,gray_whale,fc0f7c162cc0,[[138 848 2431 2333]],[0.0176]
01a5b3028d54a2.jpg,blue_whale,1e2e557c42fa,[[1487 32 1837 139]],[0.5767]
01a6df4835fb09.jpg,beluga,be315fad6ef4,[[1091 51 1245 112]],[0.0176]
01a6f267236aa7.jpg,humpback_whale,dad9b2cc8452,[[1628 1218 2252 1420]],[0.6624]
01a8ef2a189e24.jpg,beluga,44bd3fec6ad6,[[911 883 1100 1088]],[0.0750]
01a9fa70e24958.jpg,dusky_dolphin,f0ed67377986,[[1 1 337 496]],[0.9527]
01aabe9ce0cd33.jpg,bottlenose_dolphin,57e6545ed9aa,[[1626 827 2073 1257]],[0.8383]
01ac458d9c44d7.jpg,bottlenose_dolpin,4f1654aa65bc,[[156 92 965 967]],[0.7969]
01b371886547bd.jpg,beluga,67cb8df71255,[[937 660 1121 696]],[0.1362]
01b3fd19d99f67.jpg,bottlenose_dolphin,d04d847eb995,[[1444 926 1693 1152]],[0.8507]
01b46ee97eecf6.jpg,beluga,a9f87526d3ef,[[509 127 702 212]],[0.0538]
01b61298b216d2.jpg,melon_headed_whale,88eef643fae0,[[1047 490 2130 1281]],[0.8313]
01b9aa6b03f298.jpg,bottlenose_dolphin,951dfcc13838,[[1563 967 1877 1238]],[0.8566]
01ba768f21e36b.jpg,blue_whale,67efe9e3c23e,[[823 13 1103 124]],[0.6302]
01baf9419e6970.jpg,fin_whale,b96e23cd6850,[[2167 899 2619 1237]],[0.7808]
01bb74f1413cda.jpg,blue_whale,17b7646c3f7b,[[1658 14 2206 245]],[0.6763]
01bd86ac2a6702.jpg,false_killer_whale,ec2cb0e78ae0,[[1 85 1080 1029]],[0.8573]
01be6bc2fad6fc.jpg,common_dolphin,abbeba14a290,[[511 82 1199 725]],[0.8308]
01bff0f0e91901.jpg,pilot_whale,f73a3d94632c,[[93 29 450 180]],[0.8303]
01c0f5e467fb77.jpg,false_killer_whale,b5e1ee74f22b,[[511 372 3563 2121]],[0.8492]
01c34ac8332138.jpg,humpback_whale,b88e5d2d2b99,[[1591 959 1773 1107]],[0.4919]
01c47f206d28c2.jpg,bottlenose_dolphin,b02718e45a48,[[899 409 1747 1085]],[0.8596]
01c5ef7978d145.jpg,humpback_whale,498dae344aa1,[[628 827 1435 1055]],[0.7441]
01c6c00a51271c.jpg,bottlenose_dolphin,9c4f6718a27b,[[1305 633 1936 1057]],[0.8045]
01c76e54058656.jpg,bottlenose_dolphin,18dbd44823c7,[[1043 495 1908 1179]],[0.8554]
01c8f700ee6013.jpg,blue_whale,563d94c3c7a5,[[1603 46 2157 258]],[0.6933]
01cae4f5a7cb36.jpg,bottlenose_dolphin,65115a5e60a4,[[1455 700 2055 1115]],[0.8632]
01cbdcfb6765bf.jpg,humpback_whale,5e3838a38138,[[1965 234 2906 733]],[0.7994]
01ce63d2db2d26.jpg,dusky_dolphin,9902ba14a788,[[4 3 914 719]],[0.8979]
01ce8b40e2b209.jpg,killer_whale,db36d6d484dd,[[581 170 1293 786]],[0.8522]
01ce92cd4a6846.jpg,blue_whale,1189aece6196,[[1800 9 2283 192]],[0.6202]
01d05c312c7c3e.jpg,bottlenose_dolphin,77410a623426,[[1840 686 2536 1270]],[0.8916]
01d10c56c5984b.jpg,beluga,12f2a4406d7e,[[0 0 35 46]],[0.0023]
01d1958c450eca.jpg,spinner_dolphin,6784ceee7ed4,[[724 366 2310 1588]],[0.8549]
01d81418e2c6d7.jpg,blue_whale,cc4097eb7178,[[1150 3 1512 142]],[0.6719]
01d93a87df9851.jpg,fin_whale,6642e34b23c8,[[428 25 666 161]],[0.8155]
01d95ee1287279.jpg,fin_whale,2e73a5fa860e,[[1977 1084 2199 1199]],[0.7191]
01d9d4632ab259.jpg,bottlenose_dolphin,fa633c922517,[[983 270 3308 1894]],[0.8447]
01dc3bccd7e296.jpg,beluga,a60c9f7bf902,[[331 76 556 165]],[0.0092]
01dc9395572ccc.jpg,bottlenose_dolphin,16d546640ec8,[[1359 1123 1847 1364]],[0.7705]
01de8ec0729b75.jpg,bottlenose_dolphin,208b91b1ca2b,[[1614 831 2142 1249]],[0.8677]
01e1590083b363.jpg,southern_right_whale,f31981273a12,[[743 944 1077 1147]],[0.1043]
01e290442ac7b2.jpg,bottlenose_dolphin,c27db73f0e3b,[[2099 838 2770 1425]],[0.8806]
01e29b04108911.jpg,blue_whale,631b595977c7,[[1061 34 1279 151]],[0.7393]
01e41eb457163d.jpg,sei_whale,a8faa2d22bba,[[521 352 1651 1270]],[0.8616]
01e45c25dfafde.jpg,false_killer_whale,f0aa1422b26f,[[225 95 335 170]],[0.8843]
01e775c518a824.jpg,minke_whale,19fbb960f07d,[[1098 639 1948 1142]],[0.8755]
01ee04e69e63ec.jpg,bottlenose_dolphin,211957ad49f1,[[1356 1027 1682 1284]],[0.8157]
01ee6a6c231fa5.jpg,bottlenose_dolphin,5bf17305f073,[[1369 954 1709 1252]],[0.8164]
01ee6e67b224b5.jpg,spinner_dolphin,672e438cf96d,[[1238 14 2021 569]],[0.8694]
01eed3668fbb1f.jpg,blue_whale,0ae361cc4535,[[1090 21 1611 178]],[0.6739]
01ef1a84894e0e.jpg,cuviers_beaked_whale,3e8446936a41,[[1839 1408 2117 1608]],[0.8151]
01f01ee4ae20ec.jpg,humpback_whale,c5cf90ea328e,[[0 246 647 683]],[0.1112]
01f1ccbf40feae.jpg,bottlenose_dolphin,599bf01ce321,[[1661 189 2434 768]],[0.9000]
01f2bafef54906.jpg,kiler_whale,4ca2d1704064,[[2267 1273 2661 1664]],[0.8380]
01f313b140012e.jpg,blue_whale,b2053a491f7d,[[2101 52 2597 314]],[0.7315]
01f32ea3cf1c95.jpg,bottlenose_dolphin,0616562235a9,[[846 843 1189 1159]],[0.4147]
01f389f8b0b4aa.jpg,beluga,212a788c210d,[[598 0 621 37]],[0.0019]
01f6fc3c1747e3.jpg,false_killer_whale,e8ac23241df5,[[277 275 1457 1248]],[0.8103]
01f84cf5697906.jpg,melon_headed_whale,4078acfbda65,[[139 5 709 361]],[0.8841]
01f947034a8642.jpg,melon_headed_whale,db57dc1345bf,[[22 8 735 458]],[0.8320]
01fa387f09df5e.jpg,bottlenose_dolphin,645bdb190a78,[[126 127 1081 985]],[0.7945]
01fa8544caa54b.jpg,blue_whale,a8e43f66639f,[[1494 79 1831 230]],[0.6434]
01feb3f7735bfe.jpg,dusky_dolphin,5af0b277030e,[[0 0 189 230]],[0.9539]
0202499d0f213c.jpg,bottlenose_dolphin,281504409737,[[1414 583 1960 1015]],[0.8607]
0204e67d399a45.jpg,humpback_whale,115f10a31fee,[[1625 1461 2102 1615]],[0.7002]
0209e6dd020a3a.jpg,dusky_dolphin,b0545a2ab6fa,[[8 1 537 630]],[0.9525]
020b7862ab7b77.jpg,humpback_whale,b3cb50b4eeb5,[[966 654 1103 724]],[0.6374]
020d0d35038cae.jpg,blue_whale,7581b3eede2e,[[2354 92 2636 226]],[0.6979]
020d398390a6c8.jpg,beluga,8deb2171580e,[[590 0 1572 207]],[0.0738]
020d965964c781.jpg,blue_whale,a2c26728d401,[[1181 25 1616 232]],[0.7390]
020db533f2a563.jpg,melon_headed_whale,54c668fc8c90,[[0 34 363 340]],[0.8982]
020dd63f06e595.jpg,bottlenose_dolphin,208b91b1ca2b,[[1573 454 2425 1032]],[0.8356]
020e61404a740c.jpg,beluga,66a222e1f8ca,[[0 123 14 194]],[0.0015]
020f01c713d9c3.jpg,false_killer_whale,4b9bc905af99,[[1441 500 2334 1160]],[0.8680]
02107bfbd7deec.jpg,humpback_whale,92ff99e57363,[[1560 1304 1676 1369]],[0.4718]
0211bac7232f2c.jpg,spinner_dolphin,fe557f562fdb,[[855 296 1678 708]],[0.8080]
02127b59ba61e6.jpg,bottlenose_dolpin,fecc717ffcf8,[[125 65 782 600]],[0.7546]
021541b01f2d99.jpg,rough_toothed_dolphin,843568d8b320,[[37 56 750 898]],[0.8917]
0215ab401d8634.jpg,blue_whale,d7486bed1313,[[1242 0 1934 255]],[0.6905]
0215acb9628fc3.jpg,beluga,06ef73efe924,[[2048 1045 2143 1099]],[0.1367]
0215e2cea36362.jpg,killer_whale,fe8052dcc19e,[[1080 80 2315 1624]],[0.8351]
021714bc6c7fe3.jpg,bottlenose_dolpin,99ff9805febb,[[97 124 1856 1094]],[0.6548]
0218d72ec1840e.jpg,killer_whale,afd7362d5dab,[[1242 59 2502 1325]],[0.8474]
0219a3e1e78707.jpg,blue_whale,a54c62238b3b,[[701 12 882 85]],[0.6895]
021af16d60decc.jpg,blue_whale,fa1772ab7ac0,[[1613 22 2087 227]],[0.6929]
021c4c80fc0750.jpg,blue_whale,b42f4ef47a2f,[[391 424 724 590]],[0.7331]
021d34349c3ce5.jpg,humpback_whale,18f270f6ca16,[[755 235 1098 419]],[0.7690]
021f95b354ed75.jpg,beluga,aaba43be2866,[],[]
0220a86df61afd.jpg,humpback_whale,3a21da5350cb,[[1461 922 1744 1035]],[0.7006]
02230215614250.jpg,bottlenose_dolphin,281504409737,[[1514 1004 1897 1375]],[0.8355]
0224fd5c3ea54a.jpg,spinner_dolphin,badb9765a30c,[[849 124 1815 840]],[0.8663]
02250ccb307e1d.jpg,beluga,9b9d0e198977,[[175 90 473 208]],[0.1326]
02271957ede4ce.jpg,bottlenose_dolphin,e69d5f9f8d1e,[[1693 801 1945 966]],[0.8086]
02278d7a7d207e.jpg,minke_whale,19fbb960f07d,[[1572 943 2082 1304]],[0.8387]
0227d4c3ca9371.jpg,false_killer_whale,20916df9f20d,[[170 126 752 500]],[0.8449]
0228bbb3cd1543.jpg,blue_whale,57c97067d288,[[1503 0 2172 218]],[0.4277]
022aae22eb24bc.jpg,spinner_dolphin,9980c326251a,[[1501 454 2481 1089]],[0.8690]
022cb725f51c9a.jpg,bottlenose_dolphin,8591d4f7b038,[[1578 939 2076 1257]],[0.8331]
022d361f2d7f7a.jpg,kiler_whale,e875783a423b,[[1745 1007 2217 1422]],[0.8573]
022e72fb7fbc20.jpg,false_killer_whale,e8ac23241df5,[[8 65 1242 988]],[0.8253]
022f1a1ba650e1.jpg,minke_whale,3b7e1bb8a9b9,[[1852 1332 2042 1459]],[0.7643]
022f3c80ae8e8b.jpg,killer_whale,09cb24d1340f,[[1111 366 2238 1456]],[0.8550]
022ffde826fa55.jpg,humpback_whale,d14147146a3b,[[1234 58 2264 336]],[0.6283]
023099ebf6f825.jpg,bottlenose_dolphin,b54c1f8df53f,[[1195 303 2261 1046]],[0.8469]
02312d50b8c24e.jpg,beluga,124534ac8131,[[1495 624 1811 766]],[0.0048]
02315602e28a15.jpg,humpback_whale,34b3fe8d3aed,[[674 32 922 229]],[0.7342]
0231d99742b061.jpg,bottlenose_dolphin,35c5254e0811,[[1070 397 1650 856]],[0.8329]
02324e8b007b2e.jpg,pantropic_spotted_dolphin,c47159d4f91b,[[216 100 397 168]],[0.7766]
02327287811c19.jpg,false_killer_whale,d20f6e47431b,[[259 19 735 284]],[0.8766]
0232ad302054e0.jpg,bottlenose_dolphin,480677e8cf20,[[1692 951 1871 1127]],[0.5787]
0232d40766a823.jpg,southern_right_whale,777f9aaa80dd,[[5 165 728 491]],[0.2127]
02331e6135ce61.jpg,bottlenose_dolphin,cccdade6dad1,[[947 74 1705 594]],[0.8629]
0233b581abddc4.jpg,bottlenose_dolphin,778419da2957,[[1725 1211 1889 1351]],[0.7900]
02344653e7eba1.jpg,beluga,d2b9aab4437c,[[558 150 885 245]],[0.1000]
0235f38a590f62.jpg,blue_whale,ca61f66765f1,[[494 227 1002 479]],[0.7199]
02372cb6daae83.jpg,beluga,babd014300b7,[[208 8 339 36]],[0.0666]
023749bfcb0fa0.jpg,humpback_whale,469dcda341c4,[[764 89 1318 357]],[0.7752]
023b634aa2cccc.jpg,bottlenose_dolphin,a48bdc9f7fd9,[[948 710 2024 1327]],[0.8388]
023d1c9292a934.jpg,blue_whale,90cd90336685,[[1005 61 1174 162]],[0.6018]
023eff0bc74269.jpg,spotted_dolphin,6d7ae6139816,[[1518 80 2539 1014]],[0.8989]
023ff852a00d6a.jpg,spotted_dolphin,993bf6154c40,[[237 129 871 533]],[0.8860]
0241e6e5190af3.jpg,dusky_dolphin,5ad9aee99e8b,[[1 0 273 279]],[0.9421]
02427fcc19bf20.jpg,cuviers_beaked_whale,b5a0094b63a3,[[779 584 1304 1001]],[0.8021]
024598d552aff1.jpg,killer_whale,7ace4d166c97,[[923 85 2584 1711]],[0.8633]
0246806606bc80.jpg,short_finned_pilot_whale,72f0f4547f22,[[1358 32 3555 1045]],[0.8243]
02478df3d6638f.jpg,spinner_dolphin,37b97b1a8a74,[[837 140 1676 825]],[0.8875]
0248770e0d52a0.jpg,humpback_whale,3c858b276b9b,[[717 168 958 295]],[0.7429]
0249946b205a40.jpg,beluga,124534ac8131,[[341 105 501 148]],[0.5428]
024a337c4446bd.jpg,bottlenose_dolphin,70cd1a7d97a7,[[1428 1332 1628 1529]],[0.8192]
024a3edf10a6b7.jpg,humpback_whale,67f6ec149dd1,[[1124 47 1925 275]],[0.7170]
024ce60649ecad.jpg,dusky_dolphin,31d18fd49c4c,[[3 65 1245 999]],[0.8998]
024d5ee7cf26d9.jpg,spinner_dolphin,ab6b93474514,[[815 9 1681 643]],[0.8736]
02511495f1384c.jpg,bottlenose_dolphin,58a420d1d892,[[872 720 1141 954]],[0.6434]
02520e81884016.jpg,southern_right_whale,4fe289a2ee58,[[2007 989 2816 1142]],[0.1617]
0253a79d41808b.jpg,blue_whale,0f7313bd355a,[[147 145 558 298]],[0.3976]
02549ca593900b.jpg,humpback_whale,651260631edb,[[30 62 228 121]],[0.7307]
0255eb41f9937c.jpg,fin_whale,a53b3aeb1e30,[[1138 964 1405 1153]],[0.7412]
02593508e596f7.jpg,beluga,4635f2b3966c,[[1822 156 1905 506]],[0.0131]
025a0d52757463.jpg,bottlenose_dolphin,758230407989,[[1447 438 2076 985]],[0.8541]
025df76a6497ac.jpg,beluga,10c58207b225,[[714 91 871 140]],[0.0289]
025e5cc9579685.jpg,bottlenose_dolphin,018aaba90625,[[1228 129 2189 691]],[0.8713]
0260c181a053e9.jpg,melon_headed_whale,dd060fc4dfd0,[[14 16 989 688]],[0.8646]
02614b20d2ea3d.jpg,melon_headed_whale,6638a62c538e,[[1670 771 2010 953]],[0.7160]
0261e2a14b2f75.jpg,cuviers_beaked_whale,4d05b4368780,[[1084 681 1294 813]],[0.7082]
0269cf343aad66.jpg,bottlenose_dolpin,5f1268197cf6,[[779 272 2472 1333]],[0.7549]
026a64962b9991.jpg,beluga,ace276611cba,[[1369 911 1922 1063]],[0.1676]
026cb72a6ec0c2.jpg,common_dolphin,acf0bc797296,[[1074 925 1982 1467]],[0.8645]
026d86fc941385.jpg,blue_whale,829d51f2300b,[[1709 31 2071 236]],[0.7791]
026f21191f4918.jpg,melon_headed_whale,bf92cfa285d4,[[35 73 1277 822]],[0.8100]
02700a02f20fb3.jpg,bottlenose_dolphin,ca886e0b34a3,[[1539 807 1897 1164]],[0.7833]
0270ede5bd570b.jpg,gray_whale,49fd70441ee8,[[1255 1515 1629 1618]],[0.0537]
0271d469192b5b.jpg,blue_whale,d90d098f18d8,[[2427 89 2791 264]],[0.7683]
02738f43a46f93.jpg,bottlenose_dolphin,7a58308da755,[[1407 691 2066 1193]],[0.8865]
02740665e67443.jpg,minke_whale,37c7aba965a5,[[1544 979 1750 1105]],[0.7571]
02750a7b38990f.jpg,minke_whale,737aa8cc1606,[[259 162 403 256]],[0.8614]
02752f066c6ba0.jpg,bottlenose_dolphin,7053d3c812b5,[[1256 802 1891 1323]],[0.8822]
0276509edfac99.jpg,blue_whale,23af7a8eb316,[[520 55 633 113]],[0.7670]
02778fba279c47.jpg,blue_whale,3011ef80278a,[[48 78 222 143]],[0.3452]
0277efcf4294b9.jpg,minke_whale,37c7aba965a5,[[1520 1231 1683 1367]],[0.7822]
0279db92dfe672.jpg,bottlenose_dolphin,bf7e1e0738f5,[[1018 287 2391 1163]],[0.8674]
027a66aba3831e.jpg,humpback_whale,67dca3a2f839,[[224 119 1868 499]],[0.5925]
027b9646494cae.jpg,melon_headed_whale,5247ec183cac,[[292 24 806 345]],[0.8530]
027c20d13cbbf0.jpg,blue_whale,7f2ecced5505,[[3006 320 3379 457]],[0.6116]
027c308744c127.jpg,bottlenose_dolphin,26974d1e8965,[[1268 638 2192 1265]],[0.8447]
027c5384901b3c.jpg,beluga,7345c813e0f3,[[27 525 1492 1457]],[0.1032]
027d16f3ddc60e.jpg,dusky_dolphin,eca1f3b77790,[[9 0 982 738]],[0.8730]
027d3c8f7aad2a.jpg,false_killer_whale,e33a507393ca,[[65 74 1452 1190]],[0.7683]
027df676f2cdb3.jpg,blue_whale,5da93bf1ccb0,[[1733 33 1958 139]],[0.7219]
027e3e12cca9ec.jpg,beluga,f2ddd02312a7,[[0 0 635 182]],[0.2313]
027eb426037675.jpg,humpback_whale,bbeac4b2964e,[[85 39 243 85]],[0.6369]
028025634b00aa.jpg,southern_right_whale,0153ac1e3fae,[[1404 238 1878 352]],[0.1981]
028071fe4f5b34.jpg,fin_whale,a86b9a0c8b35,[[1343 731 1700 982]],[0.7911]
0280bada6fe074.jpg,kiler_whale,9fcc39b6a520,[[1507 983 1790 1242]],[0.8867]
0281724b5e14da.jpg,bottlenose_dolphin,a7310896653d,[[1398 896 1993 1305]],[0.8593]
028219aa24b377.jpg,humpback_whale,26ac49f28124,[[378 42 531 97]],[0.7197]
0282866a679387.jpg,humpback_whale,bbeac4b2964e,[[534 62 1270 255]],[0.5608]
02833297f337da.jpg,beluga,1fb886a0d7c8,[[1037 387 1280 584]],[0.0356]
0283ad5b922756.jpg,bottlenose_dolphin,452e1fb9fdd5,[[275 186 1320 878]],[0.8361]
0283eed579bff4.jpg,bottlenose_dolphin,557406f121e6,[[2864 187 3456 598]],[0.8881]
0284b124652206.jpg,beluga,982224d06f8c,[[316 55 355 91]],[0.0056]
028561a3c33b63.jpg,spotted_dolphin,b6ba16d21515,[[1106 124 2551 1031]],[0.8861]
0286ee52a6d700.jpg,spinner_dolphin,3e506cb4a322,[[501 8 1171 445]],[0.8392]
028916b71276c1.jpg,beluga,9ee0fb75d6c1,[[387 166 635 223]],[0.0155]
028a652df15254.jpg,humpback_whale,290f46e5130c,[[465 70 752 187]],[0.7129]
028aaf2c0fbeb0.jpg,false_killer_whale,b90d49ab0905,[[178 390 1506 1195]],[0.8454]
028c56e76c63bb.jpg,bottlenose_dolphin,a45625e2e634,[[1327 710 1966 1191]],[0.8742]
028f2ffc9c2dfa.jpg,humpback_whale,6a3af6e0c55c,[[1618 1299 1843 1378]],[0.5699]
028fafcac0a36c.jpg,minke_whale,37c7aba965a5,[[1347 750 1566 910]],[0.8033]
02940af0f955a8.jpg,killer_whale,edba4177e0b3,[[1043 623 2220 1533]],[0.8716]
0297cd2a4e0527.jpg,common_dolphin,22df13dec9ef,[[348 152 964 685]],[0.8522]
0299687f639b92.jpg,beluga,a74db342668a,[[796 59 1162 139]],[0.3915]
029b8787304672.jpg,blue_whale,1767aba09386,[[2622 179 2845 293]],[0.6812]
029f3b7b412d5f.jpg,beluga,e8791b2a80da,[[1151 412 1358 499]],[0.0061]
02a08912d14eae.jpg,killer_whale,df571c6e87fd,[[956 211 2214 1349]],[0.8677]
02a2579f142a4a.jpg,blue_whale,c71e144bbc4f,[[963 91 1320 254]],[0.7575]
02a5d1f5d7fe93.jpg,humpback_whale,031816fd9d9d,[[1656 1334 1910 1476]],[0.6936]
02a6ca2bcd1b46.jpg,bottlenose_dolphin,4b8534134eb8,[[1636 795 2023 1158]],[0.8358]
02a77dc574ba0d.jpg,humpback_whale,8134c81cc77e,[[1189 832 1819 1051]],[0.6892]
02aacae6442f52.jpg,beluga,4796edfcefec,[[195 28 425 109]],[0.0411]
02ab974b1d2f49.jpg,melon_headed_whale,96991f6fc019,[[19 38 539 357]],[0.8252]
02ab9cd7831474.jpg,humpback_whale,bbeac4b2964e,[[1645 1398 1685 1419]],[0.3284]
02adf3eb38bdc8.jpg,pilot_whale,094a542c519d,[[992 367 3488 1689]],[0.8738]
02b0056e3bc14f.jpg,beluga,0a67aa3bfe4e,[[61 55 570 287]],[0.1727]
02b056e7d94257.jpg,dusky_dolphin,b312034ff682,[[0 1 769 857]],[0.9538]
02b145b8f62988.jpg,bottlenose_dolphin,fa633c922517,[[1391 687 2006 1056]],[0.8693]
02b19622b8582d.jpg,bottlenose_dolphin,6ea7b74e1c3d,[[1672 987 1868 1166]],[0.8623]
02b1e9158a77c5.jpg,blue_whale,32423d2e2456,[[3089 254 3480 439]],[0.6669]
02b2f96f5de49c.jpg,blue_whale,63eb1619811f,[[333 41 566 138]],[0.7038]
02b5705d2cece6.jpg,bottlenose_dolphin,f195c38bcf17,[[491 556 2681 2291]],[0.7894]
02b59e8415fcfc.jpg,minke_whale,25aa140a213d,[[1169 1122 1602 1399]],[0.7947]
02b64041dc2a40.jpg,bottlenose_dolphin,ec1469b7e368,[[1323 956 1783 1316]],[0.8596]
02b64f78440949.jpg,sei_whale,6ee5899282e2,[[1216 68 2819 1406]],[0.8297]
02b6ead5bb2714.jpg,bottlenose_dolphin,02cf681113ce,[[1431 979 2019 1404]],[0.8233]
02b810ed45bd97.jpg,beluga,f3c484809ce8,[[701 284 1001 437]],[0.1160]
02b939ac393db4.jpg,southern_right_whale,3d83c5a32f09,[[1546 271 2036 405]],[0.2082]
02c06642e316e9.jpg,beluga,5ac053677ed1,[[1602 111 1826 188]],[0.0563]
02c224cad630d9.jpg,false_killer_whale,9ab8c57f10bc,[[223 156 1826 1132]],[0.8459]
02c2e7271ae0e8.jpg,humpback_whale,a1605d68a331,[[489 358 567 403]],[0.7077]
02c4a8ae3a67c6.jpg,bottlenose_dolphin,1b4fa98f8e3e,[[1214 442 1803 908]],[0.8632]
02c65e19bbbde6.jpg,bottlenose_dolphin,b9907151f66e,[[1361 465 2116 1018]],[0.9104]
02c892c296c7a4.jpg,humpback_whale,6fafead8ba4d,[[2310 1184 2527 1343]],[0.6499]
02c9c1c23067c9.jpg,beluga,3d5a4dd24d21,[[709 451 729 468]],[0.0179]
02ccf0df3d575f.jpg,fin_whale,c88dd42b09ed,[[591 452 950 685]],[0.7388]
02ce3314273145.jpg,bottlenose_dolphin,bc1eb2241633,[[1453 924 2269 1595]],[0.8478]
02ce44341c43b9.jpg,dusky_dolphin,13ffbfd881d1,[[12 14 1464 1562]],[0.9388]
02cf0b86b3bb05.jpg,kiler_whale,caee7717cf57,[[1710 909 2162 1371]],[0.8617]
02d05bd37817c0.jpg,bottlenose_dolphin,0e4660baf3f1,[[1581 968 2216 1453]],[0.8839]
02d1c7ba528c6f.jpg,southern_right_whale,f47df31a9eed,[[1807 396 2078 605]],[0.1154]
02d21d4df0b87f.jpg,minke_whale,19fbb960f07d,[[2343 1205 2567 1376]],[0.8303]
02d23dd48c5225.jpg,beluga,74064f36896b,[[1586 607 1874 718]],[0.3300]
02d33ab7af16f8.jpg,blue_whale,e8c92c716e9b,[[437 8 686 117]],[0.7994]
02d4c6bcc301bd.jpg,humpback_whale,1d755098d9e4,[[748 217 1432 499]],[0.8349]
02d61656b8173a.jpg,southern_right_whale,709bbf8a25f8,[[187 637 1033 806]],[0.0634]
02d6a151061cb6.jpg,spotted_dolphin,435526bea29f,[[339 217 529 381]],[0.8175]
02d7a212f0e36b.jpg,beluga,9a1cc6354b70,[[770 584 1174 668]],[0.1122]
02da3f191100ec.jpg,blue_whale,2347ff50d7ea,[[589 164 1207 417]],[0.7079]
02dab4a64536f4.jpg,sei_whale,bb3fe773f7fb,[[132 117 1211 1003]],[0.8624]
02db0129297038.jpg,dusky_dolphin,794b4ee2e814,[[6 4 1458 1335]],[0.9322]
02db2df43a3f35.jpg,false_killer_whale,bf412253bbc2,[[2 23 1022 659]],[0.9012]
02db627889abe8.jpg,beluga,6c029f1dc33f,[[5 31 293 123]],[0.0135]
02db92a9f01ae0.jpg,blue_whale,b9a1f54dbb2a,[[2695 261 3062 413]],[0.5199]
02dc9338b954e3.jpg,blue_whale,c3f0f768d0c9,[[890 26 1135 99]],[0.4136]
02dcd9b7b5801e.jpg,beluga,df94b15285b9,[[1102 0 1233 65]],[0.1229]
02dd270305cc7b.jpg,melon_headed_whale,2285abe89b7c,[[17 12 627 464]],[0.7903]
02dd9df0a60d0c.jpg,blue_whale,28004796573a,[[1462 15 1798 147]],[0.6583]
02ddc55c12f4fb.jpg,beluga,35bc67b3b071,[[1496 556 1520 635]],[0.0077]
02e0bcbc76b621.jpg,false_killer_whale,e5c50e5f2e52,[[1015 352 2383 1199]],[0.8576]
02e0da578496d3.jpg,spotted_dolphin,480930ee9d37,[[382 117 1474 972]],[0.8470]
02e18af443959c.jpg,bottlenose_dolphin,c2705f9e75c8,[[1609 637 2166 1036]],[0.8618]
02e20d67dea139.jpg,brydes_whale,9a2649a6def4,[[314 351 377 388]],[0.7566]
02e2e0e369a404.jpg,beluga,7593d2aee842,[[551 58 742 109]],[0.2489]
02e4603dec2664.jpg,bottlenose_dolphin,02cf681113ce,[[1649 594 2198 1071]],[0.8899]
02e6e47b13575a.jpg,short_finned_pilot_whale,90601cda9944,[[1315 0 2867 745]],[0.8550]
02eaa4dbdbbe72.jpg,blue_whale,14e1a8685dc6,[[1696 114 2029 261]],[0.6086]
02ec2b16885402.jpg,false_killer_whale,ec2cb0e78ae0,[[1383 935 2534 1817]],[0.8620]
02ec2edd52ddfc.jpg,false_killer_whale,b602f1224dee,[[284 247 2305 1545]],[0.8708]
02ec334dd4940e.jpg,bottlenose_dolphin,ad981a124bbd,[[1433 701 1842 977]],[0.7850]
02ecc0948ef3e3.jpg,bottlenose_dolphin,1191a41ee0f4,[[1452 1037 1919 1468]],[0.8605]
